500	5000	4	10
733	0	10	312	0	185	0	222	2	298	1	287	0	431	0	73	1	281	0	95	0	280	0	
734	1	10	458	3	401	1	105	1	438	0	337	1	43	1	169	1	62	1	227	0	281	1	
735	0	10	185	3	272	0	325	0	138	0	220	0	130	3	227	0	268	2	445	0	121	0	
736	1	10	312	0	412	1	108	1	443	1	201	1	447	2	153	1	143	1	152	3	75	1	
737	2	10	262	2	198	1	417	2	176	2	263	2	458	0	54	2	154	2	445	2	299	1	
738	0	10	484	0	137	0	237	0	433	3	15	0	59	0	93	1	365	0	460	2	389	0	
739	0	10	115	0	433	0	286	0	496	0	195	1	157	0	271	1	92	3	329	0	23	0	
740	1	10	333	1	262	1	403	2	64	2	252	3	66	0	347	1	402	1	435	1	170	1	
741	0	10	252	0	32	0	415	0	137	0	338	0	152	0	181	3	94	0	204	0	207	0	
742	3	10	48	3	101	3	23	1	367	3	320	3	17	2	389	0	111	3	97	3	80	3	
743	3	10	403	3	483	3	362	3	68	3	316	3	421	3	265	3	481	3	125	0	294	3	
744	1	10	209	1	356	1	336	1	451	1	327	1	218	1	400	1	255	1	305	3	374	1	
745	0	10	35	0	396	2	444	0	13	0	371	0	465	0	79	0	72	0	320	0	69	0	
746	0	10	56	0	249	0	403	0	74	2	412	0	345	2	209	0	367	0	255	0	426	2	
747	2	10	68	2	53	2	210	2	383	2	330	2	60	3	100	1	105	2	411	2	348	2	
748	2	10	441	2	173	0	292	2	192	2	93	2	101	0	453	2	317	2	132	0	146	2	
749	1	10	114	1	111	1	380	1	411	3	101	1	437	1	355	3	350	1	327	1	149	1	
750	2	10	120	2	216	2	230	2	5	2	336	2	432	2	67	3	259	2	452	0	298	2	
751	3	10	377	3	284	3	148	0	326	1	135	1	402	3	117	3	411	3	432	3	132	3	
752	0	10	198	0	305	0	18	0	215	0	169	0	106	0	135	0	330	0	189	0	464	0	
753	0	10	348	0	366	0	253	0	9	1	384	0	308	3	436	1	373	0	300	3	140	0	
754	3	10	7	3	37	3	495	3	308	3	50	3	187	1	254	3	358	3	355	3	36	3	
755	1	10	152	1	145	3	162	1	249	1	298	1	141	1	473	3	341	1	266	1	204	0	
756	1	10	342	1	450	1	315	1	388	1	199	0	165	1	244	2	392	3	206	0	283	1	
757	2	10	91	2	80	2	5	2	369	2	141	2	381	2	455	1	212	2	185	2	424	2	
758	3	10	265	0	255	3	10	3	490	0	220	3	346	3	375	3	373	3	309	1	200	3	
759	3	10	355	3	300	3	215	3	285	3	267	2	392	3	460	3	116	3	336	3	26	3	
760	3	10	491	1	289	3	443	3	128	3	197	3	164	3	102	3	7	2	365	3	32	3	
761	0	10	187	0	162	0	381	0	354	0	320	0	110	0	440	1	136	0	60	0	389	0	
762	3	10	464	3	193	3	85	0	372	3	292	3	278	3	177	0	397	1	294	3	389	3	
763	2	10	272	2	298	1	159	2	150	2	370	2	302	2	322	2	356	2	17	3	79	2	
764	0	10	338	0	387	2	410	0	429	0	294	0	69	0	438	0	336	0	167	2	157	0	
765	1	10	461	1	454	3	139	1	475	1	375	1	495	1	237	2	358	0	123	3	23	1	
766	3	10	105	3	149	3	437	3	455	3	255	3	418	3	287	3	228	3	315	3	472	3	
767	1	10	5	0	274	1	316	1	174	1	402	1	305	3	413	3	258	1	70	1	462	3	
768	1	10	210	1	367	1	53	1	194	1	345	1	386	1	374	0	314	1	18	1	475	1	
769	2	10	394	2	192	2	225	2	104	0	39	2	443	1	393	2	169	2	12	2	497	3	
770	0	10	135	0	380	0	222	0	330	1	327	0	55	0	67	1	71	1	461	1	345	0	
771	2	10	407	2	156	2	15	2	217	2	112	2	196	2	367	2	27	1	178	0	444	0	
772	3	10	75	3	234	3	50	3	480	3	183	3	84	3	453	3	345	1	450	0	494	3	
773	3	10	180	3	265	3	485	3	39	3	49	2	182	2	360	3	152	3	325	3	359	3	
774	1	10	163	1	98	1	113	1	156	1	291	1	314	1	362	1	248	1	32	1	213	1	
775	2	10	468	2	0	3	465	2	224	2	300	0	456	0	269	2	66	2	420	2	487	2	
776	1	10	146	1	354	0	441	1	122	1	73	1	123	1	356	1	157	0	87	1	391	1	
777	0	10	439	0	272	0	192	0	434	0	482	0	308	0	380	0	177	0	446	3	247	3	
778	1	10	145	1	221	1	273	1	225	1	272	1	57	1	118	1	257	1	461	1	18	3	
779	2	10	120	2	411	2	124	2	224	3	149	2	470	3	216	2	437	2	53	2	74	2	
780	1	10	179	0	469	1	238	2	280	1	329	1	26	1	373	3	155	1	160	1	185	2	
781	1	10	212	1	1	1	369	1	219	1	151	0	257	1	355	1	453	2	218	1	258	1	
782	2	10	486	2	303	2	204	2	16	2	407	1	386	2	466	2	376	2	314	2	399	0	
783	3	10	450	1	373	3	74	3	376	3	157	3	341	3	4	3	332	3	22	3	326	3	
784	3	10	214	3	113	3	51	3	70	3	95	3	78	3	312	3	247	3	476	3	308	3	
785	1	10	324	1	370	1	26	1	228	1	285	1	447	1	372	1	387	1	396	0	158	1	
786	0	10	43	0	348	1	89	1	242	0	101	0	359	0	78	0	391	3	210	0	390	2	
787	0	10	423	0	489	0	362	0	68	0	418	2	121	0	48	0	206	1	326	0	335	0	
788	0	10	372	0	489	0	291	3	235	1	258	0	272	0	498	0	334	0	451	0	2	0	
789	3	10	282	3	391	3	216	3	93	2	80	3	155	3	107	3	349	3	115	3	94	2	
790	0	10	426	0	45	1	11	2	127	0	274	2	299	0	82	3	122	0	128	0	308	3	
791	0	10	14	2	121	0	119	0	232	0	69	1	427	1	111	0	9	0	389	0	294	0	
792	0	10	440	0	43	0	317	2	382	0	28	3	63	0	287	0	321	0	172	0	103	0	
793	1	10	119	2	260	1	345	0	91	1	136	1	124	1	286	1	398	2	15	1	335	1	
794	2	10	316	2	275	1	314	2	150	2	309	2	294	2	44	2	240	2	131	2	328	2	
795	2	10	292	2	1	2	241	2	197	2	450	2	112	2	421	1	257	2	83	2	352	2	
796	3	10	145	3	58	3	285	3	473	3	435	3	43	3	260	2	105	3	127	0	358	3	
797	1	10	165	1	447	1	253	1	96	1	82	0	2	1	282	1	216	1	301	1	406	1	
798	1	10	157	1	127	2	189	1	24	1	433	1	463	1	440	1	146	1	418	1	106	1	
799	2	10	25	2	380	2	426	2	100	0	430	2	328	2	362	2	314	0	464	2	169	2	
800	3	10	238	3	342	2	64	2	312	0	408	3	439	2	116	3	52	0	422	3	46	3	
801	0	10	279	0	498	0	295	0	490	0	2	0	137	0	434	3	240	1	379	0	406	2	
802	1	10	458	1	180	1	261	1	271	2	186	1	438	1	240	1	437	1	372	2	299	3	
803	1	10	288	1	410	1	108	1	134	1	415	1	166	1	478	1	131	1	225	3	466	1	
804	3	10	161	3	21	3	451	3	371	3	493	3	416	3	91	3	69	3	333	3	181	0	
805	1	10	208	1	245	1	9	1	454	1	396	1	255	1	122	1	148	2	90	1	469	1	
806	1	10	41	2	492	1	411	1	292	0	113	1	239	1	131	1	31	1	234	1	231	1	
807	3	10	491	3	86	3	451	3	41	3	244	3	198	0	482	3	407	3	112	3	462	3	
808	3	10	327	3	406	3	316	3	90	3	407	3	144	3	310	3	283	3	97	3	230	3	
809	0	10	158	0	1	0	364	0	86	0	453	0	373	0	119	1	50	0	41	1	260	0	
810	0	10	372	0	252	0	422	0	256	1	163	0	44	0	322	0	12	0	161	0	151	1	
811	2	10	417	2	152	1	327	0	414	0	311	2	400	2	304	2	349	2	313	2	91	2	
812	1	10	150	2	458	1	430	1	35	1	9	1	235	1	371	1	132	1	329	1	339	1	
813	2	10	487	2	495	2	256	2	401	2	442	2	238	2	151	2	453	2	265	2	405	2	
814	1	10	411	3	460	2	45	1	148	1	80	0	71	0	378	3	183	3	191	1	35	1	
815	0	10	103	0	450	0	122	0	441	0	345	0	73	0	297	1	298	0	235	1	217	3	
816	0	10	354	0	71	1	170	2	14	0	313	0	56	0	464	0	175	0	165	0	275	0	
817	2	10	57	2	176	2	86	2	338	2	387	3	436	2	314	2	468	3	424	2	281	2	
818	3	10	205	3	419	0	346	3	281	3	377	3	352	3	250	0	148	0	79	3	144	0	
819	2	10	315	0	231	2	474	2	381	2	188	2	457	2	72	2	375	0	481	2	216	2	
820	1	10	178	1	10	1	405	1	160	1	41	1	308	3	418	2	260	1	365	1	426	1	
821	1	10	338	1	65	1	381	1	323	1	100	1	387	1	79	1	411	0	385	1	211	3	
822	1	10	423	1	330	1	249	3	434	1	440	1	20	1	92	1	446	1	146	1	211	1	
823	0	10	321	0	67	0	264	0	402	0	189	0	469	0	165	0	92	0	57	0	175	0	
824	1	10	168	1	407	1	121	1	3	1	161	1	192	1	251	1	420	1	289	1	31	1	
825	2	10	120	1	110	2	278	2	197	2	187	2	348	2	339	2	468	0	429	2	29	2	
826	2	10	111	2	352	2	21	2	239	2	107	2	408	1	223	2	403	2	74	2	133	3	
827	0	10	39	0	168	0	175	0	121	1	51	2	296	0	135	0	154	0	469	1	218	0	
828	2	10	379	1	432	2	154	2	245	2	460	2	19	2	68	0	15	2	134	2	14	1	
829	0	10	314	3	3	0	174	0	188	0	156	0	114	0	475	0	259	2	32	0	231	0	
830	1	10	465	1	103	1	295	1	13	1	223	2	34	3	12	1	474	2	56	1	91	1	
831	3	10	496	1	134	3	27	3	119	3	14	3	116	3	345	3	197	3	189	3	57	1	
832	0	10	498	0	466	0	43	0	184	2	80	0	381	0	382	0	475	0	6	2	274	0	
833	0	10	57	3	323	0	172	0	364	0	226	0	266	0	49	2	56	0	301	0	362	0	
834	3	10	324	3	290	3	302	3	159	3	13	3	71	3	8	3	244	1	416	3	234	0	
835	0	10	13	0	321	0	226	0	85	2	409	0	78	0	221	0	389	0	455	0	146	0	
836	2	10	172	2	361	2	216	2	400	0	200	2	33	1	181	2	64	0	390	0	231	2	
837	1	10	112	2	30	1	185	1	101	1	451	1	205	1	92	1	80	3	25	1	117	1	
838	1	10	277	0	237	1	280	2	242	1	425	3	11	0	462	1	482	1	416	1	403	0	
839	1	10	463	1	414	1	280	1	271	1	377	1	254	1	329	0	34	1	46	1	192	1	
840	1	10	484	1	363	1	36	1	10	1	245	1	123	1	16	1	102	3	297	1	482	1	
841	0	10	290	0	2	2	68	0	427	0	361	0	321	1	113	0	483	0	292	0	416	0	
842	3	10	219	3	245	3	70	3	263	3	236	3	288	3	146	3	187	3	294	3	260	3	
843	0	10	370	3	295	0	109	2	234	0	380	0	244	0	163	0	474	0	490	0	194	0	
844	0	10	382	1	248	3	447	2	232	0	108	0	35	3	370	0	425	1	331	0	407	0	
845	0	10	194	0	439	2	168	1	224	2	171	2	273	0	428	0	430	0	90	0	496	0	
846	3	10	412	3	248	0	470	3	68	3	463	3	295	3	147	3	232	3	489	3	356	3	
847	1	10	425	0	292	1	59	1	55	1	143	1	461	1	25	1	185	1	495	1	366	1	
848	1	10	326	1	497	1	341	1	141	1	130	0	53	1	475	1	466	1	409	1	488	1	
849	0	10	473	0	334	0	399	0	262	0	404	0	171	0	458	3	222	0	10	0	80	0	
850	2	10	118	2	106	2	307	2	84	3	423	2	426	2	46	2	219	2	33	2	192	2	
851	3	10	248	3	439	3	446	3	392	2	490	3	383	3	244	3	121	3	410	3	247	3	
852	1	10	218	1	137	1	221	1	342	1	77	2	228	1	82	1	298	2	205	0	234	1	
853	0	10	66	0	238	0	97	2	492	0	155	0	446	0	339	0	371	0	421	0	325	0	
854	2	10	165	3	17	2	190	2	78	2	415	2	351	0	341	1	368	2	244	2	153	2	
855	1	10	370	1	393	2	86	1	188	1	85	1	365	1	144	1	293	1	377	1	404	1	
856	0	10	453	0	97	0	34	0	305	0	150	3	208	0	373	0	312	0	261	0	17	0	
857	2	10	115	2	254	2	288	2	469	0	442	2	39	0	383	2	130	2	198	2	119	2	
858	3	10	34	3	246	3	100	3	385	3	50	3	481	3	329	3	402	3	36	3	170	2	
859	3	10	6	3	439	0	396	3	453	3	357	3	103	3	98	2	205	3	48	3	37	1	
860	1	10	37	1	476	1	16	1	222	0	276	1	325	1	372	1	101	1	134	3	430	1	
861	1	10	59	2	286	1	32	1	342	1	376	1	212	1	365	1	177	1	228	1	488	1	
862	3	10	371	3	162	3	102	3	344	3	119	3	283	3	498	3	477	3	100	3	263	3	
863	0	10	133	0	255	0	33	0	4	0	147	0	117	0	376	0	330	0	51	2	113	0	
864	3	10	234	3	186	3	214	0	254	3	208	0	184	3	190	3	333	3	353	3	305	3	
865	0	10	174	0	339	0	296	0	314	0	411	2	294	0	61	3	28	0	401	0	107	0	
866	1	10	45	1	198	1	387	3	23	2	405	1	139	1	369	2	203	1	410	1	238	1	
867	1	10	51	1	20	1	156	2	495	1	250	1	128	1	207	1	87	1	335	1	21	1	
868	2	10	463	2	83	2	467	2	412	2	20	2	430	2	26	2	31	2	271	2	451	2	
869	1	10	162	1	421	1	182	1	81	1	437	1	278	3	303	1	374	1	283	1	192	1	
870	3	10	308	1	459	3	460	3	179	3	477	3	108	3	408	3	155	3	356	2	471	3	
871	1	10	248	1	281	1	35	1	65	1	23	1	372	2	201	2	323	1	138	1	142	2	
872	1	10	251	1	176	1	175	1	143	1	457	1	422	1	100	1	264	3	201	1	193	1	
873	2	10	263	2	401	2	313	3	109	2	367	1	302	1	343	2	273	2	355	3	53	2	
874	0	10	28	0	388	3	211	1	269	0	142	0	457	2	38	0	355	0	126	3	485	0	
875	0	10	131	2	152	0	352	1	24	1	223	0	46	0	343	0	148	2	220	0	323	0	
876	2	10	459	2	46	2	150	2	102	0	285	2	422	2	7	2	330	2	56	2	461	2	
877	1	10	176	1	92	3	409	1	252	1	406	1	428	1	29	3	316	1	145	1	159	1	
878	1	10	46	3	341	3	177	1	452	1	238	1	497	1	163	1	340	1	438	1	411	1	
879	1	10	21	1	38	1	259	1	1	1	432	1	427	1	191	1	417	3	431	1	114	2	
880	0	10	248	0	170	0	201	3	59	2	152	0	334	0	212	0	408	1	254	3	223	0	
881	2	10	142	2	143	0	356	2	219	2	81	2	66	2	228	3	476	2	429	2	26	2	
882	3	10	305	3	159	3	256	3	450	3	389	3	476	3	337	3	484	3	9	3	409	3	
883	1	10	262	1	164	1	451	1	241	1	221	0	471	1	202	1	464	1	239	1	122	1	
884	2	10	338	2	281	2	413	1	51	3	168	2	67	2	56	1	33	2	52	2	277	1	
885	1	10	215	1	200	1	151	1	46	1	327	1	256	1	23	1	15	3	109	1	439	1	
886	3	10	83	3	103	3	350	3	46	3	355	3	185	3	137	2	88	3	67	1	82	3	
887	2	10	407	2	443	2	317	1	89	2	81	1	491	2	272	2	472	2	453	3	355	2	
888	0	10	214	0	376	0	106	1	40	0	184	0	284	2	183	1	112	0	379	0	77	0	
889	3	10	246	1	93	3	309	3	396	3	29	3	453	2	25	3	329	0	66	3	88	3	
890	3	10	463	2	385	2	192	3	476	3	242	3	382	3	30	1	227	3	444	3	107	3	
891	2	10	338	3	81	3	148	2	42	2	412	0	4	0	30	2	178	2	143	2	304	2	
892	3	10	92	3	304	3	495	2	103	3	220	3	336	3	363	0	149	3	489	3	177	3	
893	2	10	130	2	68	2	382	2	15	2	361	2	295	2	439	2	200	2	13	2	356	1	
894	3	10	125	0	95	3	124	1	207	3	20	3	354	3	153	3	388	3	70	3	137	3	
895	3	10	282	3	122	3	288	3	409	3	286	3	492	3	62	3	30	3	105	3	220	3	
896	2	10	447	2	249	1	308	2	245	2	267	2	255	2	205	0	27	2	388	2	224	2	
897	0	10	236	0	106	1	292	0	355	3	416	0	80	3	123	0	69	0	199	0	71	0	
898	3	10	101	3	356	3	397	3	449	3	381	3	112	3	22	3	18	3	110	3	166	3	
899	0	10	381	0	477	0	293	0	106	0	309	0	323	0	287	0	190	0	137	0	14	0	
900	0	10	56	1	464	0	325	0	465	0	270	0	375	0	123	0	433	0	245	0	276	0	
901	3	10	19	3	201	3	207	1	117	3	408	3	139	3	323	3	293	0	470	2	59	3	
902	3	10	137	3	73	3	413	3	236	3	382	3	385	3	427	3	274	0	325	3	115	3	
903	1	10	222	1	302	1	286	1	218	1	143	0	79	1	415	0	97	1	194	1	317	1	
904	2	10	59	2	319	2	345	0	79	2	273	2	40	2	353	2	314	2	448	2	168	2	
905	2	10	350	2	33	2	151	1	165	2	110	2	372	1	442	0	315	1	91	2	148	3	
906	0	10	175	0	148	3	493	0	308	2	141	0	313	0	333	0	401	0	173	0	218	0	
907	3	10	427	3	290	3	169	3	278	3	63	3	253	2	463	3	170	3	10	0	435	3	
908	1	10	88	1	156	1	203	1	26	3	418	3	46	1	178	1	77	1	324	1	469	3	
909	3	10	161	3	71	3	206	3	297	3	229	3	454	3	178	3	468	3	467	3	221	3	
910	3	10	243	3	335	3	174	3	259	2	82	3	30	2	54	1	495	3	238	2	302	3	
911	1	10	332	2	201	1	440	1	12	0	291	1	474	1	484	1	348	1	18	1	118	1	
912	3	10	164	1	35	3	134	3	159	3	247	3	401	3	306	2	329	3	78	2	97	3	
913	3	10	311	3	424	3	292	3	49	0	204	3	70	2	417	3	135	3	320	3	373	1	
914	1	10	377	1	220	1	411	1	38	1	18	1	289	1	223	0	62	1	123	1	464	1	
915	2	10	176	2	77	2	303	2	495	2	112	2	497	2	347	2	478	2	364	2	311	2	
916	3	10	363	3	347	1	477	3	165	3	270	3	187	3	294	3	154	3	425	3	22	1	
917	2	10	150	2	52	2	39	2	409	3	154	2	192	2	230	2	326	2	324	2	112	2	
918	3	10	337	3	63	3	15	3	173	3	248	3	255	3	251	3	406	3	464	3	11	3	
919	3	10	256	3	247	3	11	3	89	3	347	0	187	3	369	3	236	3	482	3	386	3	
920	2	10	286	2	480	2	179	1	297	2	36	2	27	2	241	2	199	1	342	2	144	2	
921	0	10	461	0	183	0	480	0	165	0	261	0	334	0	272	0	298	0	458	0	49	0	
922	0	10	237	0	60	0	362	2	427	0	136	0	292	0	10	1	96	0	56	0	382	2	
923	1	10	187	1	415	1	220	1	155	1	448	1	174	1	440	0	292	0	112	1	81	1	
924	3	10	366	3	488	1	344	3	187	3	452	3	57	3	447	3	215	2	395	3	39	3	
925	3	10	181	3	465	3	418	3	52	1	410	3	382	3	385	3	276	3	393	3	405	0	
926	0	10	289	0	265	0	220	0	63	2	388	0	494	3	465	0	43	0	55	0	178	0	
927	0	10	407	0	375	1	64	0	56	3	365	0	165	0	1	0	302	3	187	0	411	0	
928	3	10	409	3	345	3	169	0	254	3	287	3	489	3	236	3	146	3	360	3	264	3	
929	0	10	221	0	80	0	251	0	287	0	167	3	205	0	436	0	215	0	484	0	2	0	
930	3	10	373	2	327	3	232	3	168	3	343	3	117	3	321	3	388	3	474	3	182	3	
931	1	10	268	2	216	1	178	1	3	1	320	1	300	1	131	1	269	1	229	1	366	3	
932	0	10	40	0	60	0	364	0	467	1	471	0	420	1	473	0	356	0	136	2	113	0	
933	1	10	175	1	79	1	45	1	263	1	395	1	127	1	10	1	55	3	401	1	81	1	
934	2	10	290	2	447	2	361	2	491	2	339	2	130	2	251	2	375	2	315	2	150	1	
935	1	10	417	3	232	1	154	1	177	1	413	1	385	1	315	1	330	1	329	1	398	1	
936	2	10	302	2	174	2	463	3	26	2	58	3	326	2	431	1	107	2	240	2	39	2	
937	3	10	30	3	131	3	418	3	397	3	298	1	40	3	6	3	114	3	492	3	379	3	
938	3	10	491	0	63	3	209	3	331	3	73	3	190	3	251	3	365	3	496	3	200	3	
939	3	10	108	3	213	3	348	0	0	3	222	3	417	3	271	3	44	3	154	3	87	3	
940	2	10	112	2	245	2	455	1	373	2	363	2	54	2	201	2	11	2	295	2	103	2	
941	1	10	125	1	284	3	412	3	30	1	176	1	343	1	310	2	395	1	245	1	10	1	
942	2	10	251	3	489	2	252	2	337	2	149	2	360	2	434	3	122	3	258	2	316	2	
943	3	10	297	0	285	3	468	3	293	3	420	3	43	3	335	3	175	3	4	0	136	3	
944	3	10	263	1	67	3	414	3	114	3	478	3	12	3	89	3	335	3	456	1	169	3	
945	2	10	176	3	203	2	39	1	362	2	397	2	449	0	407	3	16	2	263	0	10	2	
946	0	10	289	1	5	0	87	0	297	0	144	0	268	0	112	0	413	0	230	0	137	2	
947	0	10	421	0	148	0	346	0	236	0	210	0	132	2	391	0	225	0	258	0	109	0	
948	3	10	236	3	297	0	250	3	11	3	323	3	440	3	391	3	91	3	376	3	37	3	
949	1	10	464	1	349	0	277	1	17	1	160	1	354	1	251	1	417	1	115	1	5	1	
950	0	10	310	0	287	2	138	0	451	0	175	1	145	0	62	0	409	0	342	0	96	0	
951	0	10	222	0	209	0	390	1	220	0	468	0	54	2	384	0	160	0	45	0	413	0	
952	2	10	88	1	319	2	221	2	209	2	190	2	445	2	49	2	466	2	356	2	328	2	
953	0	10	39	0	310	0	410	0	136	0	108	0	140	0	365	0	188	3	62	0	180	0	
954	1	10	242	1	389	1	128	1	354	1	304	1	300	1	45	1	76	1	152	1	101	1	
955	1	10	458	1	143	1	367	1	324	1	154	1	10	1	350	1	434	3	309	2	475	1	
956	3	10	291	1	66	1	174	3	71	3	186	3	373	3	92	3	143	3	229	3	307	3	
957	2	10	47	0	178	1	61	2	373	0	307	2	266	1	259	2	71	2	286	1	484	0	
958	2	10	396	2	26	2	346	2	329	2	402	2	72	2	62	2	385	2	126	3	372	2	
959	3	10	274	1	167	3	403	3	326	3	17	3	476	3	400	3	53	2	314	3	375	2	
960	3	10	198	1	465	1	5	3	329	3	388	3	342	0	392	0	153	3	369	1	338	3	
961	3	10	363	3	176	3	197	3	370	3	486	0	490	3	402	3	401	3	218	1	403	3	
962	3	10	207	3	72	3	229	3	247	3	375	3	3	3	393	1	147	3	171	3	159	3	
963	0	10	349	0	448	0	180	0	432	0	181	0	299	1	351	0	294	0	328	0	342	1	
964	3	10	295	3	242	3	275	2	448	3	52	3	349	3	485	3	36	3	91	3	325	3	
965	1	10	417	1	143	1	83	1	177	1	98	1	22	1	287	1	318	1	420	1	243	1	
966	0	10	92	2	495	0	105	1	364	0	262	0	183	0	282	0	284	0	322	0	286	1	
967	2	10	166	0	388	3	428	2	407	2	433	1	295	2	469	2	420	2	52	1	37	2	
968	0	10	230	2	315	1	223	0	8	0	6	3	466	3	271	0	170	1	280	2	257	0	
969	3	10	195	0	382	3	112	3	326	2	253	3	164	3	197	3	202	3	140	3	453	3	
970	0	10	418	0	97	0	222	0	422	0	402	0	334	1	379	0	171	0	467	2	51	0	
971	0	10	58	0	153	0	32	2	38	0	306	0	210	0	488	0	250	0	73	0	230	0	
972	3	10	269	3	38	3	273	3	71	3	454	3	291	3	103	3	422	3	165	3	469	1	
973	2	10	409	2	88	1	196	0	449	2	289	2	382	2	276	2	312	1	197	0	429	2	
974	3	10	25	1	230	3	405	1	164	2	483	0	4	0	369	3	356	3	434	3	348	3	
975	1	10	61	2	233	0	446	1	297	1	69	1	384	1	280	1	442	1	354	1	147	1	
976	3	10	487	3	164	3	365	1	378	2	475	3	170	3	142	3	388	3	349	1	491	3	
977	0	10	252	0	249	0	433	0	46	0	450	0	383	0	92	0	365	0	256	0	263	0	
978	3	10	461	3	490	3	208	3	67	3	112	3	321	1	263	3	327	3	91	3	269	3	
979	3	10	486	3	147	3	177	3	28	3	264	3	366	3	79	3	170	3	288	3	180	3	
980	0	10	16	2	358	0	427	0	11	0	413	1	131	3	320	1	447	0	241	0	299	0	
981	0	10	86	0	238	0	190	0	247	0	377	1	383	0	99	0	462	0	162	0	405	0	
982	2	10	257	2	220	0	214	2	325	2	357	2	50	2	136	2	409	1	423	2	151	2	
983	1	10	33	0	166	1	109	0	43	1	255	1	227	1	63	1	201	2	80	1	351	1	
984	0	10	176	0	98	0	354	0	25	0	324	0	499	0	415	0	480	0	219	0	13	0	
985	2	10	497	2	480	2	234	3	222	2	346	2	463	2	7	2	161	0	115	2	145	2	
986	3	10	444	0	229	3	69	1	106	1	342	3	369	3	302	3	21	3	57	3	421	1	
987	1	10	35	1	74	1	486	1	450	0	161	1	292	1	172	1	396	0	112	0	175	1	
988	1	10	165	1	406	1	414	2	202	1	7	1	437	1	100	1	249	1	343	1	54	1	
989	2	10	220	2	251	2	287	0	15	2	117	1	356	2	2	2	498	0	181	1	245	2	
990	0	10	160	3	408	0	463	1	97	0	161	0	256	0	493	3	343	0	51	0	251	0	
991	2	10	444	2	98	2	182	2	62	1	65	2	89	2	400	1	53	2	73	2	422	2	
992	3	10	298	3	204	3	461	3	88	3	473	3	296	2	25	3	488	0	480	0	97	1	
993	1	10	321	1	20	1	476	1	403	1	243	1	134	0	175	0	463	1	239	0	232	1	
994	3	10	270	0	493	3	257	3	328	3	376	0	33	1	24	3	444	3	268	3	305	3	
995	2	10	268	2	217	2	416	1	68	2	39	0	32	2	360	2	379	3	73	2	60	3	
996	0	10	98	1	236	3	80	0	285	0	255	0	278	0	399	1	17	0	94	0	121	1	
997	1	10	179	1	30	1	297	3	53	1	115	1	74	1	433	3	19	1	200	1	409	1	
998	1	10	270	1	130	1	151	3	405	1	312	3	266	1	163	1	239	1	282	2	423	0	
999	3	10	487	3	321	2	38	3	462	0	214	3	303	3	308	1	99	3	177	0	48	3	
1000	0	10	113	0	188	0	38	0	229	0	422	0	284	0	262	3	244	0	359	2	212	3	
1001	0	10	428	0	89	0	16	2	3	0	296	0	150	0	209	0	397	0	144	2	6	0	
1002	2	10	380	2	417	0	71	2	428	1	125	2	232	2	341	2	228	2	186	2	108	2	
1003	0	10	423	0	80	0	394	0	198	0	472	0	199	0	209	0	486	0	337	0	154	0	
1004	3	10	29	2	405	3	89	3	47	3	229	3	234	3	233	3	360	3	63	3	383	0	
1005	1	10	256	1	80	1	322	1	317	1	156	1	381	1	197	1	376	1	403	1	171	1	
1006	2	10	199	2	284	2	97	2	119	2	296	2	404	2	56	2	377	3	354	0	457	2	
1007	0	10	216	0	55	2	175	0	484	3	248	0	407	0	375	0	306	0	126	0	169	3	
1008	3	10	90	3	67	3	150	3	307	3	175	2	333	3	174	3	283	3	297	3	302	3	
1009	0	10	230	0	306	0	203	0	447	0	250	0	460	0	282	0	431	0	267	0	395	0	
1010	3	10	185	3	482	3	22	3	305	2	397	2	492	3	5	0	349	3	213	3	424	3	
1011	0	10	187	0	70	0	401	0	453	0	4	0	325	1	410	0	224	0	370	0	115	0	
1012	3	10	81	3	118	3	311	3	495	3	442	3	24	3	65	3	171	3	189	3	28	3	
1013	1	10	32	1	161	1	198	1	8	1	424	1	171	1	416	1	363	1	231	1	400	0	
1014	0	10	141	2	140	0	35	2	377	0	54	0	36	0	3	0	390	0	402	0	314	0	
1015	2	10	232	2	411	2	440	2	136	2	402	2	60	0	418	2	133	2	272	2	12	2	
1016	0	10	422	0	31	0	430	0	139	0	178	0	265	0	448	0	294	2	130	0	275	0	
1017	3	10	333	3	292	3	499	1	393	3	73	3	106	3	200	3	60	0	61	3	176	3	
1018	3	10	464	0	390	2	416	3	22	3	25	3	113	3	37	3	338	3	212	3	229	3	
1019	2	10	234	2	61	2	40	2	104	1	82	2	346	0	100	2	431	2	141	2	97	2	
1020	2	10	294	2	317	2	213	2	235	2	278	2	49	2	426	3	366	2	212	2	187	2	
1021	1	10	444	1	171	1	159	1	364	1	136	1	127	0	401	0	10	2	221	1	439	1	
1022	3	10	193	3	210	3	3	3	254	3	488	0	409	1	358	1	467	3	476	3	446	3	
1023	3	10	299	3	495	3	159	0	350	3	199	3	465	3	341	3	396	3	407	3	175	3	
1024	3	10	499	3	363	3	219	3	147	3	126	3	185	3	143	3	78	1	155	3	319	3	
1025	0	10	275	0	315	0	272	3	25	2	217	2	317	1	457	0	24	0	244	0	279	2	
1026	3	10	158	3	55	3	136	3	462	3	310	3	168	3	117	3	281	3	105	3	214	3	
1027	0	10	366	0	455	0	252	0	149	0	216	2	27	0	414	2	40	0	324	0	422	0	
1028	0	10	64	0	393	3	336	0	179	0	194	0	161	0	65	0	286	0	31	1	441	0	
1029	3	10	49	3	155	3	358	3	282	3	449	3	3	3	448	0	203	3	427	0	8	3	
